text,label
mobil pribadi milik kepala dinas perumahan rakyat kawasan permukiman cipta karya tata ruang pemkot surabaya ery cahyadi ditembak orang dikenal rumahnya perumahan puri kencana karah surabaya maret sore akibatnya kaca mobil toyota innova pecah ditembus proyektil peluru korban jiwa aksi penembakan pelaku pengusaha bengkel moge bernama royce muljanto mengaku sakit hati pemkot surabaya menertibkan bangunan sempadan kawasan jalan ketintang surabaya bengkelnya tepatnya juli royce divonis penjara majelis hakim pengadilan negeri surabaya,1
nyawa melayang akibat kecelakaan pesawat milik maskapai usbangla airlines bangladesh bandara tribuvhan kathmandu nepal maret penyelidikan agustus berwenang mengungkap fakta kondisi emosional kapten pilot kapten abid sultan dilaporkan menangis bersin kali penerbangan,1
afrika selatan dikejutkan kecelakaan melibatkan kereta penumpang truk kereta penumpang terbakar bertabrakan truk menyeberang persimpangan jalur kereta jalan pedesaan kroonstad free state afrika selatan januari orang tewas orang mengalami lukaluka insiden menyebabkan gerbong jalur api membakar gerbong penumpang panik berupaya melarikan,1
gadis berusia fda warga rt rw desa sendangmulyo kecamatan tembalang semarang jateng dibunuh dibakar hiduphidup peristiwa agustus mayat gadis berprofesi spg caddy golf ditemukan rabu polisi meringkus pembunuh fda kaw kamar kos pelaku semarang senin pelaku kaw warga kunduran blora jawa berprofesi manajer front office hotel semarang kaw berkencan korban salah hotel semarang berkenalan media sosial,1
negara tertutup korea utara membuka turis asing berwisata april bus mengangkut rombongan pelancong china mengalami kecelakaan turis warga korut tewas insiden tur merah memperingati peran partai komunis china perang korea menyaksikan peringatan gencatan senjata kecelakaan diklaim jalan raya utama menghubungkan pyongyang kaesong kemenlu china menginfirmasi kecelakaan hwanghae utara,1
b max lion air registrasi pkaxc mengangkut orang dilaporkan jatuh perairan tanjung karawang oktober siaran pers kementerian perhubungan pesawat hilang kontak wib badan meteorologi klimatologi geofisika bmkg kecelakaan terkait kondisi cuaca jalur dilintasi pesawat lion air jt november kepolisian menyimpulkan tidaknya unsur pidana peristiwa jatuhnya pesawat,1
nama aman abdurrahman sorotan pertengahan menjalani sidang terdakwa peledakan bom jalan mh thamrin jakarta pusat januari dakwaan tuntutan jaksa penuntut jpu aman bom thamrin aksi teror indonesia catatan kompascom perjalanan terorisme aman abdurrahman aman abdurrahman ditetapkan tersangka bom thamrin agustus bebas penjara remisi kemerdekaan ri agustus aman menjalani sidang perdana terdakwa bom thamrin februari didakwa menggerakkan orang aksi terorisme ajaran ceramahceramah dilakukannya jaksa menyebut bom thamrin salah aksi teror digerakkan aman serangan terinspirasi serangan terorisme paris perancis bom thamrin jaksa aman bertanggung bom bunuh terminal kampung melayu jakarta timur pelemparan bom gereja oikumene samarinda penyerangan markas polda sumatera utara penembakan polisi bima nusa tenggara barat mei aman dituntut hukuman mati sidang pengadilan negeri jakarta selatan jaksa menyebut aman berperan menggerakkan orang aksi terorisme aktif menulis ceramah ajaran tauhid syirik demokrasi ajaran ceramahceramah aman dinilai menggerakkan orang aksi teror,1
keluarga bekasi dibunuh kerabat dekatnya dilatarbelakangi sakit hati haris simamora membunuh keluarga diperum nainggolan jalan bojong nangka ii kelurahan jatirahayu kecamatan pondok melati kota bekasi jawa barat senin november haris membunuh diperum istrinya linggis anak diperum sarah boru nainggolan arya nainggolan dicekik tewas haris mengaku nekat membunuh keluarga sakit hati dimarahi mengaku perlakuan menyenangkan keluarga korban perbuatannya hs terancam hukuman mati dinilai pembunuhan berencana,1
keluarga ayah tjie sun minarni anaknya callietos ng banda aceh korban pembunuhan januari pembunuhan kediaman terletak kecamatan kuta alam kota banda aceh pembunuhan terungkap januari pelaku pergi membawa handphone korban keberadaannya dilacak polisi pelaku bernama ridwan karyawan toko kelontong dimiliki korban sengaja pembunuhan sekeluarga sakit hati dendam korban kerap melontarkan katakata menyakitkan ridwan ditahan mapolresta banda aceh terancam tuntutan penjara seumur hidup,1
keluarga makassar beranggotakan enam orang tewas terbakar tertidur lelap rumahnya beralamat jalan tinumbu makassar pembakaran orang anak buah tahanan kartel narkoba otak pembunuhan bernama akbar ampuh kaki tangannya menagih uang narkoba rp juta dibeli muhammad fahri salah korban fahri uang akbar rumah ditinggali fahri dibakar agustus kebakaran menewaskan enam penghuninya keluarga kakek nenek cucu h sanusi hj bondeng hj musdalifa namira ramadina fahri ijas keempat tersangka ditahan diamankan sel markas tahanan mapoltabes makassar,1
pembunuhan keluarga bekasi november tepatnya menimpa keluarga tinggal jalan bojong nangka ii kelurahan jatirahayu kecamatan pondok melati kota bekasi jawa barat suamiistri diperum nainggolan maya boru ambarita ditemukan ruang televisi anaknya sarah boru nainggolan arya nainggolan ditemukan bernyawa kamar tidurnya tubuh ditemukan luka bekas benda tumpul bercak darah pelaku menghabisi keenam nyawa korban membawa pergi mobil nissan xtrail milik kakak korban terparkir rumahnya berinisial hs diperiksa ditemukan mobil kos miliknya hs ditemukan kaki gunung guntung pendakian diperiksa jakarta polisi penggeledahan mobil kamar miliknya ditemukan ponsel milik korban bercak darah mobil gagang pintu kamar kos celana hs bukti terkumpul hs mengakui tuduhan dialamatkan polisi penyelidikan mengambil sampel kotoran kuku hs diperiksa lab diduga darah mengering hs berstatus saksi didapatkan bukti kuat statusnya ditingkatkan tersangka,1
permintaan dpr menimbulkan kritik internal anggota dpr dpr merencanakan tujuh megaproyek lingkungan kompleks parlemen senayan jakarta presiden joko widodo menolak rencana jelang pengesahan rancangan anggaran pendapatan belanja negara oktober muncul anggaran rp miliar pembangunan ruang kerja anggota alunalun demokrasi proyek bertahap anggaran wakil rakyat dana aspirasi daerah pemilihan mencapai rp miliar anggota,1
ribut antaranggota parlemen april anggota komisi vii fraksi persatuan pembangunan mustofa assegaf memukul wakil ketua komisi vii fraksi partai demokrat mulyadi adegan kekerasan selasela rapat komisi vii dpr menteri energi sumber daya mineral sudirman said april tersinggung diizinkan mulyadi berbicara rapat mustofa memukul mulyadi toilet ruang rapat mahkamah kehormatan dewan turun tangan menangani mustofa dinyatakan pelanggaran etika berat diskors gaji pokok,1
sidang pelanggaran etik pimpinan dpr semester pimpinan dpr digoyang pelanggaran etika september ketua dpr ri setya novanto wakil ketua dpr fadli zon diadukan pertemuan calon presiden amerika serikat donald trump new york novanto fadli memenuhi panggilan pemeriksaan mahkamah kehormatan wacana pemanggilan ketiga oktober tersiar kabar diperiksa diamdiam pimpinan mkd surahman hidayat sufmi dasco ahmad oktober hasil sidang tertutup mkd novanto fadli divonis bersalah dianggap pelanggaran ringan novemberdesember novanto sorotan dilaporkan menteri esdm sudirman said dugaan mencatut nama presiden wakil presiden terkait renegosiasi kontrak karya pt freeport indonesia pt fi perkara muncul rekaman pembicaraan novanto pengusaha minyak muhammad riza chalid presiden direktur pt fi maroef sjamsoeddin sidang terbuka mkd sudirman said menyerahkan rekaman suara lengkap pertemuan bukti hadapan mkd maroef menyebut rekaman melindungi,1
anggota dpr dijerat korupsi khusus anggota legislatig terjerumus pusaran korupsi april komisi pemberantasan korupsi menangkap tangan anggota dpr fraksi pdi perjuangan adriansyah penangkapan selasela kongres v pdip bali adriansyah terbukti menerima suap rp miliar dollar as dollar singapura memuluskan izin tambang tanah laut perbuatannya diganjar hukuman penjara perkara korupsi menjerat anggota dpr fraksi partai nasdem patrice rio capella didakwa menerima suap rp juta gubernur sumatera utara nonaktif gatot pujo nugroho istrinya evy susanti mengamankan dana bantuan sosial kejaksaan agung perkara disidangkan pengadilan tindak pidana korupsi operasi tangkap tangan kpk dialami anggota fraksi partai hanura dewie yasin limpo oktober bandara soekarnohatta dewie diduga menerima suap proyek pembangkit listrik tenaga mikrohidro kabupaten deiyai papua masuk pembahasan apbn,1
sopir taksi online gocar yulianto korban pencurian kekerasan orang penumpangnya bintaro tangerang selatan selasa november rangkaian penyelidikan polisi menangkap tersangka kamaludin imamudin abdullah pelaku melukai membawa lari mobil barang berharga milik korban tersangka berpurapura memesan taksi online korban terminal baranangsiang bogor tujuan bintaro xchange tangerang selatan mendekati lokasi tujuan ketiga tersangka menjalankan aksinya korban dibuang selokan bintaro tangan kaki terikat melakban mulut korban tersangka ditangkap kabupaten sukabumi jawa barat pelaku dijerat pasal kuhp pencurian kekerasan hukuman maksimal penjara,1
pembunuhan perempuan apartemen kebagusan city perempuan berinisial sis ditemukan tewas kamar apartemen kebagusan city jakarta selatan selasa desember polisi menangkap hidayat alias hd pembunuh sis peristiwa pelaku korban janjian berkencan apartemen milik korban sis menjanjikan uang rp juta pelaku hidayat menyetujui penawaran menyambangi kamar apartemen sis ditagih janjinya sis hidayat menemani kencan mengancam diadukan istri pelaku sis hidayat terlibat cekcok berujung perkelahian mengaku tersulut emosi hidayat mengambil pisau membunuh sis hidayat dijerat pasal kuhp pembunuhan ancaman hukuman penjara,1
ijazah palsu jr saragih februari kandidat calon gubernur sumut partai demokrat jr saragih gagal lolos calon gubernur pilgub sumut legalisasi ijazah sma maret jr saragih ditetapkan tersangka pemalsuan dokumen mendaftar calon gubernur sumatera utara maret partai demokrat resmi mencopot jr saragih keanggotaan partai,1
pekan dilantik ri jokowi langsung mengunjungi korban erupsi gunung sinabung mengungsi kabanjahe kabupaten karo sumatera utara rabu oktober blusukan jokowi dilantik presiden jokowi bantuan uang tunai membagikan kartu indonesia sehat kartu indonesia pintar pengungsi jokowi enggan terikat protokoler jadwal resmi kabanjahe hadir acara resmi pemaparan kondisi pengungsi gunung sinabung menggantinya rapat singkat tertutup jokowi segan berjalan menemui warga komandan jenderal paspampres mayjen andika perkasa sepatu sol karet mengawal langkah kepala negara,1
bekukan penerbangan kecelakaan airasia qz desember membuka fakta penerbanganpenerbangan sesuai izin kementerian perhubungan pascaperistiwa jonan penerbangan diaudit hasilnya januari maskapai sanksi rute penerbangan dibekukan situ jonan menjatuhkan sanksi pejabat kemenhub pejabat eselon ii alasannya pejabat membiarkan ketidakpatuhan maskapai terkait penerbangan,1
larang lion air buka rute keterlambatan penerbangan delay lion air februari penerbangan terimbas ribuan calon penumpang telantar mengamuk bandara internasional soekarnohatta situasi reda jonan lantas menghukum lion air maskapai membuka rute sanksi dinilai lion air mengembangkan bisnisnya slot penerbangan maskapai dimiliki anggota dewan pertimbangan presiden rusdi kirana dibekukan jonan manajeman lion air prosedur operasi standar sop delay berkepanjangan delay manajemen memenuhi standar iso,1
batalkan pembangunan bandara lebak pembangunan bandara lebak banten polemik nasional lantaran terbatasnya ruang udara lebak niat lion group pt maja raya indah semesta mris pupus jonan memutuskan izin pembangunan bandara rencananya mengurangi kepadatan bandara internasional soekarnohatta bandara lebak dibangun ruang udaranya memotong ruang udara bandara budiarto dimanfaatkan latihan sekolah penerbangan curug keputusan dikritik dirut pt mris ishak jonan adil ishak ceo lion group rusdi kirana meradang pernyataan jonan terkait bandara lebak rusdi melayangkan somasi jonan lantaran dianggap mencemarkan nama jonan resmi mengeluarkan surat permohonan maaf berhenti,1
transplantasi penis transplantasi hati ginjal prosedur dianggap dunia kedokteran ahli bedah universitas stellenbosch rumah sakit tygerberg cape town afrika selatan sukses transplantasi penis dunia operasi jam pria berusia pria namanya donor penis orang meninggal dunia operasi terbilang sukses pria buang air normal organ vitalnya berfungsi seksual,1
orang berhatihati jalanan maut korban ketidakhatihatian jalan dialami pengemudi gojek gunawan istrinya lilis sang anaknya aldo orangtua aldo meninggal jalan buncit mampang jakarta selatan ditabrak kopaja s nomor polisi b rw gunawan tewas istrinya tertolong dibawa rumah sakit lilis hamil tua aldo kritis perawatan sopir kopaja budi wahyono mengaku mengerem maksimal penyebabnya botol air mengganjal pedal rem kopaja menyeruduk kendaraan motor gunawan polisi menetapkan sopir kopaja tersangka tabrakan maut,1
